inputfile = ssp_10.txt; selection = roulette_selection; crossover = one; population_size = 10; mutation_prob = 0.1; crossover_prob = 0.0 , 0.02998528 , 0
inputfile = ssp_5.txt; selection = roulette_selection; crossover = one; population_size = 10; mutation_prob = 0.7; crossover_prob = 0.1 , 0.0231367 , 1.4
inputfile = ssp_5.txt; selection = tournament_selection; crossover = two; population_size = 10; mutation_prob = 0.7; crossover_prob = 0.2 , 0.0049738 , 1.4
inputfile = ssp_5.txt; selection = roulette_selection; crossover = one; population_size = 10; mutation_prob = 0.7; crossover_prob = 0.2 , 0.02422038 , 1.4
inputfile = ssp_5.txt; selection = tournament_selection; crossover = one; population_size = 10; mutation_prob = 0.7; crossover_prob = 0.4 , 0.0051423 , 1.4
inputfile = ssp_5.txt; selection = tournament_selection; crossover = two; population_size = 10; mutation_prob = 0.7; crossover_prob = 0.4 , 0.00518944 , 1.4
inputfile = ssp_5.txt; selection = roulette_selection; crossover = one; population_size = 10; mutation_prob = 0.7; crossover_prob = 0.4 , 0.0237909 , 1.4
inputfile = ssp_5.txt; selection = roulette_selection; crossover = two; population_size = 10; mutation_prob = 0.7; crossover_prob = 0.5 , 0.02313818 , 1.4
inputfile = ssp_5.txt; selection = roulette_selection; crossover = two; population_size = 10; mutation_prob = 0.7; crossover_prob = 0.8 , 0.0230242 , 1.4
inputfile = ssp_5.txt; selection = roulette_selection; crossover = one; population_size = 10; mutation_prob = 0.7; crossover_prob = 0.9 , 0.02343792 , 1.4
inputfile = ssp_5.txt; selection = tournament_selection; crossover = one; population_size = 10; mutation_prob = 0.7; crossover_prob = 1.0 , 0.0068614 , 1.4
inputfile = ssp_5.txt; selection = tournament_selection; crossover = two; population_size = 10; mutation_prob = 0.8; crossover_prob = 0.0 , 0.00595238 , 1.4
inputfile = ssp_5.txt; selection = tournament_selection; crossover = two; population_size = 20; mutation_prob = 0.8; crossover_prob = 0.1 , 0.00944622 , 1.4
inputfile = ssp_5.txt; selection = roulette_selection; crossover = two; population_size = 10; mutation_prob = 0.8; crossover_prob = 0.1 , 0.02161984 , 1.4
inputfile = ssp_5.txt; selection = tournament_selection; crossover = one; population_size = 10; mutation_prob = 0.8; crossover_prob = 0.4 , 0.00530072 , 1.4
inputfile = ssp_5.txt; selection = tournament_selection; crossover = one; population_size = 10; mutation_prob = 0.8; crossover_prob = 0.6 , 0.00668934 , 1.4
inputfile = ssp_5.txt; selection = tournament_selection; crossover = one; population_size = 20; mutation_prob = 0.8; crossover_prob = 0.8 , 0.00950586 , 1.4
inputfile = ssp_5.txt; selection = roulette_selection; crossover = one; population_size = 20; mutation_prob = 0.8; crossover_prob = 0.9 , 0.08675598 , 1.4
inputfile = ssp_5.txt; selection = roulette_selection; crossover = two; population_size = 10; mutation_prob = 0.8; crossover_prob = 1.0 , 0.02224152 , 1.4
inputfile = ssp_5.txt; selection = tournament_selection; crossover = one; population_size = 20; mutation_prob = 0.9; crossover_prob = 0.1 , 0.00955644 , 1.4
inputfile = ssp_5.txt; selection = roulette_selection; crossover = two; population_size = 10; mutation_prob = 0.9; crossover_prob = 0.1 , 0.02208946 , 1.4
inputfile = ssp_5.txt; selection = tournament_selection; crossover = one; population_size = 20; mutation_prob = 0.9; crossover_prob = 0.4 , 0.0095276 , 1.4
inputfile = ssp_5.txt; selection = tournament_selection; crossover = two; population_size = 20; mutation_prob = 0.9; crossover_prob = 0.4 , 0.00964324 , 1.4
inputfile = ssp_5.txt; selection = tournament_selection; crossover = one; population_size = 20; mutation_prob = 0.9; crossover_prob = 0.6 , 0.00926128 , 1.4
inputfile = ssp_5.txt; selection = roulette_selection; crossover = two; population_size = 20; mutation_prob = 0.9; crossover_prob = 0.6 , 0.08041076 , 1.4
inputfile = ssp_5.txt; selection = tournament_selection; crossover = two; population_size = 10; mutation_prob = 0.9; crossover_prob = 0.7 , 0.00497694 , 1.4
inputfile = ssp_10.txt; selection = tournament_selection; crossover = one; population_size = 60; mutation_prob = 0.0; crossover_prob = 0.1 , 0.03466286 , 1.4
inputfile = ssp_10.txt; selection = tournament_selection; crossover = one; population_size = 40; mutation_prob = 0.0; crossover_prob = 0.4 , 0.02524364 , 1.4
inputfile = ssp_10.txt; selection = tournament_selection; crossover = two; population_size = 60; mutation_prob = 0.0; crossover_prob = 0.6 , 0.0369217 , 1.4
inputfile = ssp_10.txt; selection = roulette_selection; crossover = two; population_size = 40; mutation_prob = 0.0; crossover_prob = 0.8 , 0.3945424 , 1.4
inputfile = ssp_10.txt; selection = tournament_selection; crossover = two; population_size = 60; mutation_prob = 0.0; crossover_prob = 0.9 , 0.03661894 , 1.4
inputfile = ssp_10.txt; selection = roulette_selection; crossover = one; population_size = 40; mutation_prob = 0.0; crossover_prob = 0.9 , 0.38795040000000003 , 1.4
inputfile = ssp_10.txt; selection = tournament_selection; crossover = two; population_size = 60; mutation_prob = 0.1; crossover_prob = 0.0 , 0.03678278 , 1.4
inputfile = ssp_10.txt; selection = roulette_selection; crossover = one; population_size = 10; mutation_prob = 0.1; crossover_prob = 1.0 , 0.0285275 , 1.4
inputfile = ssp_10.txt; selection = tournament_selection; crossover = two; population_size = 60; mutation_prob = 0.2; crossover_prob = 0.0 , 0.03733284 , 1.4
inputfile = ssp_10.txt; selection = tournament_selection; crossover = one; population_size = 40; mutation_prob = 0.2; crossover_prob = 0.3 , 0.02874892 , 1.4
inputfile = ssp_10.txt; selection = roulette_selection; crossover = one; population_size = 40; mutation_prob = 0.2; crossover_prob = 0.3 , 0.413995 , 1.4
inputfile = ssp_10.txt; selection = tournament_selection; crossover = two; population_size = 60; mutation_prob = 0.2; crossover_prob = 0.5 , 0.03788488 , 1.4
inputfile = ssp_10.txt; selection = roulette_selection; crossover = two; population_size = 40; mutation_prob = 0.2; crossover_prob = 0.6 , 0.4176034 , 1.4
inputfile = ssp_10.txt; selection = tournament_selection; crossover = one; population_size = 60; mutation_prob = 0.2; crossover_prob = 0.7 , 0.037600299999999996 , 1.4
inputfile = ssp_10.txt; selection = roulette_selection; crossover = two; population_size = 10; mutation_prob = 0.2; crossover_prob = 0.9 , 0.02888826 , 1.4
inputfile = ssp_10.txt; selection = roulette_selection; crossover = two; population_size = 40; mutation_prob = 0.2; crossover_prob = 1.0 , 0.4327166 , 1.4
inputfile = ssp_10.txt; selection = roulette_selection; crossover = two; population_size = 60; mutation_prob = 0.2; crossover_prob = 1.0 , 0.9011602 , 1.4
inputfile = ssp_10.txt; selection = tournament_selection; crossover = two; population_size = 60; mutation_prob = 0.3; crossover_prob = 0.1 , 0.03780146 , 1.4
inputfile = ssp_10.txt; selection = roulette_selection; crossover = two; population_size = 60; mutation_prob = 0.3; crossover_prob = 0.1 , 0.8785259999999999 , 1.4
inputfile = ssp_10.txt; selection = tournament_selection; crossover = two; population_size = 60; mutation_prob = 0.3; crossover_prob = 0.3 , 0.03700048 , 1.4
inputfile = ssp_10.txt; selection = roulette_selection; crossover = one; population_size = 40; mutation_prob = 0.3; crossover_prob = 0.4 , 0.4272192 , 1.4
inputfile = ssp_10.txt; selection = tournament_selection; crossover = one; population_size = 60; mutation_prob = 0.3; crossover_prob = 0.5 , 0.03768156 , 1.4
inputfile = ssp_10.txt; selection = tournament_selection; crossover = two; population_size = 40; mutation_prob = 0.3; crossover_prob = 0.7 , 0.02760802 , 1.4
inputfile = ssp_10.txt; selection = roulette_selection; crossover = one; population_size = 60; mutation_prob = 0.3; crossover_prob = 0.9 , 0.9860434 , 1.4
inputfile = ssp_10.txt; selection = roulette_selection; crossover = two; population_size = 60; mutation_prob = 0.3; crossover_prob = 0.9 , 0.9258832 , 1.4
inputfile = ssp_10.txt; selection = roulette_selection; crossover = two; population_size = 60; mutation_prob = 0.4; crossover_prob = 0.0 , 0.91401 , 1.4
inputfile = ssp_10.txt; selection = roulette_selection; crossover = one; population_size = 60; mutation_prob = 0.4; crossover_prob = 0.3 , 0.944449 , 1.4
inputfile = ssp_10.txt; selection = tournament_selection; crossover = two; population_size = 60; mutation_prob = 0.4; crossover_prob = 0.5 , 0.04193992 , 1.4
inputfile = ssp_10.txt; selection = roulette_selection; crossover = one; population_size = 40; mutation_prob = 0.4; crossover_prob = 0.5 , 0.4517284 , 1.4
inputfile = ssp_10.txt; selection = tournament_selection; crossover = one; population_size = 60; mutation_prob = 0.4; crossover_prob = 0.6 , 0.07562238 , 1.4
inputfile = ssp_10.txt; selection = tournament_selection; crossover = two; population_size = 40; mutation_prob = 0.5; crossover_prob = 0.1 , 0.02690548 , 1.4
inputfile = ssp_10.txt; selection = tournament_selection; crossover = two; population_size = 60; mutation_prob = 0.5; crossover_prob = 0.3 , 0.03790726 , 1.4
inputfile = ssp_10.txt; selection = roulette_selection; crossover = two; population_size = 60; mutation_prob = 0.5; crossover_prob = 0.7 , 0.9722546 , 1.4
inputfile = ssp_10.txt; selection = tournament_selection; crossover = two; population_size = 40; mutation_prob = 0.5; crossover_prob = 1.0 , 0.0277596 , 1.4
inputfile = ssp_10.txt; selection = roulette_selection; crossover = two; population_size = 40; mutation_prob = 0.5; crossover_prob = 1.0 , 0.4035088 , 1.4
inputfile = ssp_10.txt; selection = tournament_selection; crossover = two; population_size = 60; mutation_prob = 0.6; crossover_prob = 0.8 , 0.03834088 , 1.4
inputfile = ssp_10.txt; selection = tournament_selection; crossover = two; population_size = 60; mutation_prob = 0.7; crossover_prob = 0.2 , 0.03877084 , 1.4
inputfile = ssp_10.txt; selection = tournament_selection; crossover = one; population_size = 40; mutation_prob = 0.7; crossover_prob = 0.3 , 0.0289102 , 1.4
inputfile = ssp_10.txt; selection = tournament_selection; crossover = two; population_size = 60; mutation_prob = 0.7; crossover_prob = 0.3 , 0.04128628 , 1.4
inputfile = ssp_10.txt; selection = roulette_selection; crossover = two; population_size = 40; mutation_prob = 0.7; crossover_prob = 0.3 , 0.3974196 , 1.4
inputfile = ssp_10.txt; selection = roulette_selection; crossover = two; population_size = 60; mutation_prob = 0.7; crossover_prob = 1.0 , 0.8959246 , 1.4
inputfile = ssp_10.txt; selection = tournament_selection; crossover = one; population_size = 60; mutation_prob = 0.8; crossover_prob = 0.1 , 0.03883854 , 1.4
inputfile = ssp_10.txt; selection = roulette_selection; crossover = two; population_size = 40; mutation_prob = 0.8; crossover_prob = 0.1 , 0.4456522 , 1.4
inputfile = ssp_10.txt; selection = roulette_selection; crossover = one; population_size = 40; mutation_prob = 0.8; crossover_prob = 0.4 , 0.4148446 , 1.4
inputfile = ssp_10.txt; selection = roulette_selection; crossover = one; population_size = 40; mutation_prob = 0.8; crossover_prob = 0.6 , 0.4188372 , 1.4
inputfile = ssp_10.txt; selection = roulette_selection; crossover = two; population_size = 40; mutation_prob = 0.8; crossover_prob = 0.6 , 0.4612804 , 1.4
inputfile = ssp_10.txt; selection = roulette_selection; crossover = one; population_size = 40; mutation_prob = 0.8; crossover_prob = 0.7 , 0.40752679999999997 , 1.4
inputfile = ssp_10.txt; selection = tournament_selection; crossover = two; population_size = 20; mutation_prob = 0.8; crossover_prob = 0.9 , 0.01285776 , 1.4
inputfile = ssp_10.txt; selection = tournament_selection; crossover = two; population_size = 60; mutation_prob = 0.8; crossover_prob = 0.9 , 0.03914274 , 1.4
inputfile = ssp_10.txt; selection = roulette_selection; crossover = two; population_size = 10; mutation_prob = 0.9; crossover_prob = 0.0 , 0.02891462 , 1.4
inputfile = ssp_10.txt; selection = roulette_selection; crossover = one; population_size = 20; mutation_prob = 0.9; crossover_prob = 0.2 , 0.1146524 , 1.4
inputfile = ssp_10.txt; selection = roulette_selection; crossover = two; population_size = 20; mutation_prob = 0.9; crossover_prob = 0.2 , 0.1182578 , 1.4
inputfile = ssp_10.txt; selection = tournament_selection; crossover = one; population_size = 40; mutation_prob = 0.9; crossover_prob = 0.4 , 0.02607656 , 1.4
inputfile = ssp_10.txt; selection = tournament_selection; crossover = one; population_size = 60; mutation_prob = 0.9; crossover_prob = 0.4 , 0.04232382 , 1.4
inputfile = ssp_10.txt; selection = tournament_selection; crossover = two; population_size = 60; mutation_prob = 0.9; crossover_prob = 0.4 , 0.03761058 , 1.4
inputfile = ssp_10.txt; selection = tournament_selection; crossover = two; population_size = 60; mutation_prob = 0.9; crossover_prob = 0.8 , 0.04288946 , 1.4
inputfile = ssp_10.txt; selection = roulette_selection; crossover = two; population_size = 10; mutation_prob = 0.9; crossover_prob = 1.0 , 0.02859984 , 1.4
inputfile = ssp_10.txt; selection = roulette_selection; crossover = two; population_size = 40; mutation_prob = 0.9; crossover_prob = 1.0 , 0.4250626 , 1.4
inputfile = ssp_10.txt; selection = roulette_selection; crossover = one; population_size = 40; mutation_prob = 1.0; crossover_prob = 1.0 , 0.3950568 , 1.4
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 20; mutation_prob = 0.0; crossover_prob = 0.9 , 0.148713 , 1.4
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 40; mutation_prob = 0.0; crossover_prob = 0.9 , 0.5628692 , 1.4
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 60; mutation_prob = 0.0; crossover_prob = 0.9 , 1.2786 , 1.4
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 60; mutation_prob = 0.0; crossover_prob = 1.0 , 1.275444 , 1.4
inputfile = ssp_20.txt; selection = roulette_selection; crossover = one; population_size = 40; mutation_prob = 1.0; crossover_prob = 0.7 , 0.50797 , 1.4
inputfile = ssp_20.txt; selection = roulette_selection; crossover = two; population_size = 60; mutation_prob = 1.0; crossover_prob = 0.9 , 1.219428 , 1.4
inputfile = ssp_5.txt; selection = roulette_selection; crossover = two; population_size = 10; mutation_prob = 0.0; crossover_prob = 0.1 , 0.02148606 , 1.6
inputfile = ssp_5.txt; selection = roulette_selection; crossover = two; population_size = 10; mutation_prob = 0.0; crossover_prob = 0.4 , 0.022431 , 1.6
inputfile = ssp_5.txt; selection = tournament_selection; crossover = one; population_size = 10; mutation_prob = 0.0; crossover_prob = 0.5 , 0.00476322 , 1.6
inputfile = ssp_5.txt; selection = tournament_selection; crossover = one; population_size = 10; mutation_prob = 0.0; crossover_prob = 0.7 , 0.0050228600000000005 , 1.6
inputfile = ssp_5.txt; selection = roulette_selection; crossover = one; population_size = 10; mutation_prob = 0.0; crossover_prob = 0.7 , 0.0214653 , 1.6
inputfile = ssp_5.txt; selection = tournament_selection; crossover = one; population_size = 10; mutation_prob = 0.0; crossover_prob = 0.9 , 0.00490168 , 1.6
inputfile = ssp_5.txt; selection = roulette_selection; crossover = one; population_size = 10; mutation_prob = 0.0; crossover_prob = 0.9 , 0.02377518 , 1.6
inputfile = ssp_5.txt; selection = roulette_selection; crossover = one; population_size = 10; mutation_prob = 0.1; crossover_prob = 0.2 , 0.02361128 , 1.6
inputfile = ssp_5.txt; selection = roulette_selection; crossover = two; population_size = 10; mutation_prob = 0.1; crossover_prob = 0.8 , 0.02241498 , 1.6
inputfile = ssp_5.txt; selection = tournament_selection; crossover = two; population_size = 10; mutation_prob = 0.2; crossover_prob = 0.5 , 0.0049307 , 1.6
inputfile = ssp_5.txt; selection = roulette_selection; crossover = two; population_size = 10; mutation_prob = 0.2; crossover_prob = 0.6 , 0.02176778 , 1.6
inputfile = ssp_5.txt; selection = tournament_selection; crossover = two; population_size = 10; mutation_prob = 0.2; crossover_prob = 0.8 , 0.0049845 , 1.6
inputfile = ssp_5.txt; selection = tournament_selection; crossover = one; population_size = 10; mutation_prob = 0.3; crossover_prob = 0.2 , 0.00476362 , 1.6
